id_tanaman,nama_daun,harga,butuh,satuan,nama_toko,url
15,Sayurbox Daun Kemangi Konvensional 100 gram,4000,100,gram,sayurbox Official Shop,https://shopee.co.id/Sayurbox-Daun-Kemangi-Konvensional-100-gram-i.47882995.5463261345?sp_atk=57b457cb-87e6-4998-9c33-9d44d55bbb05&xptdk=57b457cb-87e6-4998-9c33-9d44d55bbb05
15,Daun Kemangi 250gr FreshBox,12700,250,gram,freshbox,https://shopee.co.id/Daun-Kemangi-250gr-FreshBox-i.77679332.17912583735?sp_atk=a8be7906-88bf-4d2d-9c2a-9852aa343ad8&xptdk=a8be7906-88bf-4d2d-9c2a-9852aa343ad8
15,Daun Kemangi /ikat - SAYUR SEGAR MIMI PALEMBANG,7000,1,ikat,sayursegarmimipalembang,https://shopee.co.id/Daun-Kemangi-ikat-SAYUR-SEGAR-MIMI-PALEMBANG-i.126801166.15015048380?sp_atk=5ed7ec93-d6fc-4199-95bf-2e4ec70de017&xptdk=5ed7ec93-d6fc-4199-95bf-2e4ec70de017
15,Daun Kemangi,3200,1,ikat,enkaonline,https://shopee.co.id/Daun-Kemangi-i.84463912.10383456830?sp_atk=f09d18c3-654e-471e-8694-0cef123f9c65&xptdk=f09d18c3-654e-471e-8694-0cef123f9c65
15,Daun Kemangi Conventional 100 gram (Sayurbox) - SURABAYA,2600,100,gram,sayurbox.surabaya,https://shopee.co.id/Daun-Kemangi-Conventional-100-gram-(Sayurbox)-SURABAYA-i.310419038.6153894468?sp_atk=6b4aa0d7-b0d6-4b34-8ddb-0c3376153491&xptdk=6b4aa0d7-b0d6-4b34-8ddb-0c3376153491
15,Daun Kemangi 200 gr FreshBox,8800,200,gram,freshbox,https://shopee.co.id/Daun-Kemangi-200-gr-FreshBox-i.77679332.5507391183?sp_atk=af1c2e94-7f53-44f0-8700-bfc0405896af&xptdk=af1c2e94-7f53-44f0-8700-bfc0405896af
15,Bimandiri Daun Kemangi 100 gr,7000,100,gram,shopee_segar,https://shopee.co.id/Bimandiri-Daun-Kemangi-100-gr-i.379357698.14750033834?sp_atk=f5490d76-a6a5-478a-ab79-2c93108acd03&xptdk=f5490d76-a6a5-478a-ab79-2c93108acd03
15,SAYUR DAUN KEMANGI / CEMANGI PER IKAT SEGAR FRESH SUPER SEMBAKO MURAH MAKASSAR,4900,1,ikat,supersembako88,https://shopee.co.id/SAYUR-DAUN-KEMANGI-CEMANGI-PER-IKAT-SEGAR-FRESH-SUPER-SEMBAKO-MURAH-MAKASSAR-i.499511110.17941981603?sp_atk=ded6e53b-74a3-4c45-834f-c9f30e91ee73&xptdk=ded6e53b-74a3-4c45-834f-c9f30e91ee73
15,Daun Kemangi Per Ikat / 100 gr,2500,100,gram,sayurfreshnusantara,https://shopee.co.id/Daun-Kemangi-Per-Ikat-100-gr-i.223739205.13669912060?sp_atk=0f1dc30d-7c0e-464d-8781-df160d0840c1&xptdk=0f1dc30d-7c0e-464d-8781-df160d0840c1
15,DAUN KEMANGI SERAWUNG PREMIUM 250 Gr | SAYUR DAERAH,10000,250,gram,sayurdaerah,https://shopee.co.id/DAUN-KEMANGI-SERAWUNG-PREMIUM-250-Gr-SAYUR-DAERAH-i.227985952.7343467172?sp_atk=7fe1c761-9e7b-4bc1-83b8-333b95a61b0b&xptdk=7fe1c761-9e7b-4bc1-83b8-333b95a61b0b
15,Daun Kemangi Ikat Sayur Segar Garansi Termurah,6000,1,ikat,lapakcollection,https://shopee.co.id/Daun-Kemangi-Ikat-Sayur-Segar-Garansi-Termurah-i.48282200.5967820901?sp_atk=92fdd1fd-ebe7-4c2b-b86d-78d7b13a5ff6&xptdk=92fdd1fd-ebe7-4c2b-b86d-78d7b13a5ff6
15,Daun Kemangi per Ikat - Sayur Segar Bekasi,2000,1,ikat,sayurqu,https://shopee.co.id/Daun-Kemangi-per-Ikat-Sayur-Segar-Bekasi-i.489940041.11319881598?sp_atk=9456e9bf-d9f3-478a-8eae-e70d26de1bde&xptdk=9456e9bf-d9f3-478a-8eae-e70d26de1bde
15,daun kemangi premium,7200,100,gram,Bakoel Sayur Online,https://www.tokopedia.com/bakoelindonesia/daun-kemangi-premium
15,Daun Kemangi - per ikat,5000,5,gram,Le Marble,https://www.tokopedia.com/lemarble/daun-kemangi-per-ikat?src=topads
15,Daun Kemangi,8000,200,gram,Amboja Farm,https://www.tokopedia.com/ambojafarm/daun-kemangi?src=topads
15,Daun Kemangi,6500,150,gram,JAAS Store,https://www.tokopedia.com/jaas/daun-kemangi?src=topads
15,daun kemangi 1 ikat segar,3500,300,gram,Faith Fresh,https://www.tokopedia.com/faith-fresh/daun-kemangi-1-ikat-segar?src=topads
15,Benih-bibit Kemangi,11750,5,gram,Planet Benih,https://www.tokopedia.com/planetbenih/benih-bibit-kemangi?src=topads
15,Daun Kemangi Segar Fresh Berkualitas - 1 Ikat,8000,290,gram,JURAGAN IKAN LAUT,https://www.tokopedia.com/juragan-ikan/daun-kemangi-segar-fresh-berkualitas-1-ikat?extParam=ivf%3Dfalse%26src%3Dsearch
15,daun kemangi segar per ikat,6000,70,gram,Grosewu,https://www.tokopedia.com/grosewu-1/daun-kemangi-segar-per-ikat?extParam=ivf%3Dfalse%26src%3Dsearch
17,KAYU MANIS ASLI KUALITAS PREMIUM ISI 100 GRAM BUMBU DAPUR JSR REMPAH PENYEDAP RASA,14500,100,gram,"
rempahindonesiajsr",https://shopee.co.id/KAYU-MANIS-ASLI-KUALITAS-PREMIUM-ISI-100-GRAM-BUMBU-DAPUR-JSR-REMPAH-PENYEDAP-RASA-i.221501084.5816056843?sp_atk=b6d603a3-0e4c-47bb-aaa9-5e31966bb10f&xptdk=b6d603a3-0e4c-47bb-aaa9-5e31966bb10f
17,100gr Kayu Manis / Cinnamon / Rempah / JSR 100% PREMIUM QUALITY,15900,100,gram,capsahabatrempah,https://shopee.co.id/100gr-Kayu-Manis-Cinnamon-Rempah-JSR-100-PREMIUM-QUALITY-i.61055615.2710968021?sp_atk=cdc7b449-37ff-4af5-8402-f5d937484dd3&xptdk=cdc7b449-37ff-4af5-8402-f5d937484dd3
17,kayu manis murah 1kg (cutting 8-10cm),97000,1,kg,botanimart,https://shopee.co.id/kayu-manis-murah-1kg-(cutting-8-10cm)-i.80075793.15629593881?sp_atk=711fb7f1-73cd-4079-9643-9a108da92658&xptdk=711fb7f1-73cd-4079-9643-9a108da92658
17,KAYU MANIS BUBUK ISI 100 GRAM BUMBU DAPUR JSR REMPAH,11500,100,gram,rempahindonesiajsr,https://shopee.co.id/KAYU-MANIS-BUBUK-ISI-100-GRAM-BUMBU-DAPUR-JSR-REMPAH-i.221501084.4516226517?sp_atk=023ec0be-6882-4bd5-8d28-5186194225ca&xptdk=023ec0be-6882-4bd5-8d28-5186194225ca
17,Kayu Manis Bubuk 35 Gr Koepoe Koepoe,5500,35,gram,bakingstorejktbrt,https://shopee.co.id/Kayu-Manis-Bubuk-35-Gr-Koepoe-Koepoe-i.383838498.12587577183?sp_atk=d5ec0a99-233d-4e22-927b-69b236579a16&xptdk=d5ec0a99-233d-4e22-927b-69b236579a16
17,KAYU MANIS ASALAN 500 gr / KAYU MANIS BATANG / CINNAMON STICK,39000,500,gram,habibah.b,https://shopee.co.id/KAYU-MANIS-ASALAN-500-gr-KAYU-MANIS-BATANG-CINNAMON-STICK-i.99605668.6556346697?sp_atk=37048634-f128-4e0a-8d60-9d57b468b596&xptdk=37048634-f128-4e0a-8d60-9d57b468b596
17,Kayu manis stik / keningar 250gram stick 8cm,28000,250,gram,dennykarisma,https://shopee.co.id/Kayu-manis-stik-keningar-250gram-stick-8cm-i.42020152.935026588?sp_atk=585e469b-896d-42c9-a153-8ea5edd32de7&xptdk=585e469b-896d-42c9-a153-8ea5edd32de7
17,"Cinamon stick jumbo size,organic 150 GRAM ukuran jumbo kayu manis super",24000,150,gram,kulit_dimsum,https://shopee.co.id/Cinamon-stick-jumbo-size-organic-150-GRAM-ukuran-jumbo-kayu-manis-super-i.77336621.3537719313?sp_atk=d1af2107-eba7-4534-9509-f203b655b0b8&xptdk=d1af2107-eba7-4534-9509-f203b655b0b8
17,Kayu Manis Tua dan Wangi Cinnamon Stick 100G Kulit Kayu Manis Kering Batang Kayu Manis,14000,100,gram,medanmartcenter,https://shopee.co.id/Kayu-Manis-Tua-dan-Wangi-Cinnamon-Stick-100G-Kulit-Kayu-Manis-Kering-Batang-Kayu-Manis-i.242091333.5334141713?sp_atk=69745cb3-db40-4910-a9df-15fb833268ef&xptdk=69745cb3-db40-4910-a9df-15fb833268ef
17,KAYU MANIS Tua dan Wangi Cinnamon Stick Kulit Kayumanis Kering 100g,14000,100,gram,xzrickyxz99,https://shopee.co.id/KAYU-MANIS-Tua-dan-Wangi-Cinnamon-Stick-Kulit-Kayumanis-Kering-100g-i.148282007.4333867847?sp_atk=de776ce7-ace8-4a38-8828-a22d36945624&xptdk=de776ce7-ace8-4a38-8828-a22d36945624
17,KAYU MANIS UTUH 100 GR - CINNAMON STICK - CINAMON STICKS - STIK HALAL,25000,100,gram,foodrepublic,https://shopee.co.id/KAYU-MANIS-UTUH-100-GR-CINNAMON-STICK-CINAMON-STICKS-STIK-HALAL-i.40492796.3220308329?sp_atk=3b22d1d3-a4d6-4012-9aaa-93c492663782&xptdk=3b22d1d3-a4d6-4012-9aaa-93c492663782
17,250gr KAYU MANIS CASSIA BATANG ORGANIK / CINNAMON CASSIA STIK,50000,250,gram,zhafira.zf,https://shopee.co.id/250gr-KAYU-MANIS-CASSIA-BATANG-ORGANIK-CINNAMON-CASSIA-STIK-i.43271479.11885477180?sp_atk=ffa301b2-118e-41d2-96ff-bd05918894c6&xptdk=ffa301b2-118e-41d2-96ff-bd05918894c6
17,100gr | KAYU MANIS UTUH | CINNAMON | herbal asli alami bumbu dapur penyedap masakan rempah nusantara indonesia,12000,100,gram,ticelmart,https://shopee.co.id/100gr-KAYU-MANIS-UTUH-CINNAMON-herbal-asli-alami-bumbu-dapur-penyedap-masakan-rempah-nusantara-indonesia-i.10594972.687847389?sp_atk=116f4511-82f8-40f7-8d2b-126c430d9f59&xptdk=116f4511-82f8-40f7-8d2b-126c430d9f59
17,✔100% ORIGINAL KAYU MANIS BATANG 500GR / GRADE A,60000,500,gram,flozindotrade,https://shopee.co.id/%E2%9C%94100-ORIGINAL-KAYU-MANIS-BATANG-500GR-GRADE-A-i.45581320.1871227119?sp_atk=4b913945-56b2-44d5-a6ec-e6b3dd4ec778&xptdk=4b913945-56b2-44d5-a6ec-e6b3dd4ec778
17,Kayu Manis Batangan - 8 cm,11000,30,gram,Rimbasari888,https://www.tokopedia.com/rimbasari888/kayu-manis-batangan-8-cm
17,Kayu Manis kemasan 500gram,55000,500,gram,rempahnusantarakaa,https://www.tokopedia.com/rempahnusantarakaa/kayu-manis-kemasan-500gram?src=topads
17,Kayu Manis Stik / Cinnamon Stick Export Quality - 25 gram,12309,25,gram,bumbubumbuku,https://www.tokopedia.com/bumbubumbuku/kayu-manis-stik-cinnamon-stick-export-quality-25-gram?src=topads
17,kayu manis 1 kg / cinnamon stick,125000,1,kg,ZKA Olshop,https://www.tokopedia.com/zka-olshop/kayu-manis-1-kg-cinnamon-stick?src=topads
17,kayu manis batang kualitas import - 50 gram,7500,50,gram,Rempah Homecalist,https://www.tokopedia.com/homecalist/kayu-manis-batang-kualitas-import-50-gram?extParam=ivf%3Dfalse%26src%3Dsearch
17,Beorganik Cinnamon Stick / Kayu Manis Batang 50gr,10000,50,gram,Beorganik,https://www.tokopedia.com/beorganik/beorganik-cinnamon-stick-kayu-manis-batang-50gr?extParam=ivf%3Dfalse%26src%3Dsearch
17,Kayu Manis Batang 100grm - Asli Dan Berkhasiat - 100 gram,15500,100,gram,OkBr,https://www.tokopedia.com/okbr/kayu-manis-batang-100grm-asli-dan-berkhasiat-100-gram?extParam=ivf%3Dfalse%26src%3Dsearch
17,100gr Kayu Manis / Cinnamon 100% PREMIUM QUALITY,14500,100,gram,Cap Sahabat,https://www.tokopedia.com/capsahabat/100gr-kayu-manis-cinnamon-100-premium-quality?src=topads
17,Kayu Manis Organik 100 gram,15800,125,gram,Foodmall,https://www.tokopedia.com/foodmall/kayu-manis-organik-100-gram?extParam=ivf%3Dfalse%26src%3Dsearch
17,Kayu Manis Batang - 50 Gram,8500,50,gram,Green Tea Store,https://www.tokopedia.com/greenteastore/kayu-manis-batang-50-gram?extParam=ivf%3Dfalse%26src%3Dsearch
17,Kayu Manis Batang,17000,105,gram,Dapurwarung,https://www.tokopedia.com/dapurwarung-1/kayu-manis-batang?extParam=ivf%3Dfalse%26src%3Dsearch
8,Buah mengkudu,20000,1,kg,cv_hasilbumi,https://shopee.co.id/Buah-mengkudu-Buah-Pace-Segar-Buah-Noni-l-obat-herbal-alami-per-1kg-i.525810439.12302034671?sp_atk=b3506d58-05bb-4384-8842-d6c3c9380cd5
8,Buah Mengkudu Segar Pace Buah Noni Buah Bentis Fresh,10000,1,kg,zidni15,https://shopee.co.id/1kg-Buah-Mengkudu-Segar-Pace-Buah-Noni-Buah-Bentis-Fresh-i.31431503.14109628679?sp_atk=b3506d58-05bb-4384-8842-d6c3c9380cd5
8,buah mengkudu segar 1kg,10000,1,kg,bambangedydarmoko,https://shopee.co.id/buah-mengkudu-segar-1kg-i.144556216.8803661050?sp_atk=b3506d58-05bb-4384-8842-d6c3c9380cd5
8,"BUAH MENGKUDU ,PACE segar",8000,500,gram,alyjudien01,https://shopee.co.id/BUAH-MENGKUDU-PACE-segar-500-gram-i.216864384.5148248942?sp_atk=b3506d58-05bb-4384-8842-d6c3c9380cd5
8,Buah mengkudu cangkudu pace obat herbal segar fres,23000,1,kg,agis_cahyadiana11,https://shopee.co.id/Buah-mengkudu-cangkudu-pace-obat-herbal-segar-fres-termurah-1kg-bisa-COD-i.135683050.8458304675?sp_atk=b3506d58-05bb-4384-8842-d6c3c9380cd5
8,Buah Mengkudu Segar Buah Pace Segar,12000,1,kg,munawarstore1,https://shopee.co.id/Buah-Mengkudu-Segar-Buah-Pace-Segar-i.14567377.4737611181?sp_atk=9c1ad40a-1ed4-4210-97ce-126d404b803a&xptdk=9c1ad40a-1ed4-4210-97ce-126d404b803a
8,Buah Mengkudu - Buah Pace - Obat herbal ( 1 kg ),21000,1,kg,milik01,https://shopee.co.id/Buah-Mengkudu-Buah-Pace-Obat-herbal-(-1-kg-)-i.350306228.15949201218?sp_atk=9c1ad40a-1ed4-4210-97ce-126d404b803a&xptdk=9c1ad40a-1ed4-4210-97ce-126d404b803a
8,Buah Mengkudu Buah Noni Segar 1kg,9000,1,kg,rustandiricky,https://shopee.co.id/Buah-Mengkudu-Buah-Noni-Segar-1kg-i.106159277.5940315314?sp_atk=644ca8b1-ae80-42a2-8dcb-1301eec896ec
8,BUAH MENGKUDU(PACE) SEGAR 10RB/1KG TERMURAH,10000,1,kg,exa.shop,https://shopee.co.id/BUAH-MENGKUDU(PACE)-SEGAR-10RB-1KG-TERMURAH-i.420817870.12665348406?sp_atk=975ef61b-04f6-4c23-aa45-894ee0d8ad72
8,BUAH MENGKUDU(BUAH PACE) SEGAR/1kg,7600,1,kg,grosir_tanaman_rini,https://shopee.co.id/BUAH-MENGKUDU(BUAH-PACE)-SEGAR-1kg-i.557865264.10479812407?sp_atk=4ccc3f74-0ea4-463b-a02e-5b5819780533
8,buah mengkudu 1kg/buah mengkudu segar/mengkudu herbal/bentis/mengkudu murah,8549,1,kg,.berkah_jaya,https://shopee.co.id/buah-mengkudu-1kg-buah-mengkudu-segar-mengkudu-herbal-bentis-mengkudu-murah-i.407668608.11360085614?sp_atk=afd03af3-373a-478a-a5e3-de8017eea2ea
8,BUAH MENGKUDU PACCE 1KG,18000,1,kg,toko_berkah_9,https://shopee.co.id/BUAH-MENGKUDU-PACCE-1KG-i.655930820.10491102731?sp_atk=feb0e66d-b3a0-4030-990a-f11ca04ecb4b
8,BUAH MENGKUDU/PACE 1kg,22000,1,kg,af_alamiherbal,https://shopee.co.id/BUAH-MENGKUDU-PACE-1kg-i.560349087.11363275401?sp_atk=9cc46166-1366-4fef-84be-94a7d036e10c
8,Buah Pace Mengkudu 1Kg Obat Herbal Alami Buah Noni / Buah Mengkudu,15000,1,kg,v4nill4,https://shopee.co.id/Buah-Pace-Mengkudu-1Kg-Obat-Herbal-Alami-Buah-Noni-Buah-Mengkudu-i.228257179.6779026351?sp_atk=6fd62ec5-3f62-43e2-b487-6900e09b17ac
8,BUAH MENGKUDU SEGAR / CANGKUDU SEGAR 500 Gram,10000,500,gram,arplants99,https://shopee.co.id/BUAH-MENGKUDU-SEGAR-CANGKUDU-SEGAR-500-Gram-i.297452278.16428436017?sp_atk=2a3a8376-7165-49c3-875c-7a582188ae46
8,500 Gram Buah Segar Mengkudu Pace,10500,500,gram,victory_seed,https://shopee.co.id/VICTORY-SEED-500-Gram-Buah-Segar-Mengkudu-Pace-Keumeudee-Ach-Kemudu-Kudu-Cangkudu-Kodhuk-Tibah-Noni-Nono-Nonu-Ungcoikan-Hawaii-Magic-Morinda-Citrifolia-Great-Indian-Beach-Mulberry-Cheese-Fruit-i.10154489.15567732492?sp_atk=5fa59801-9bed-4328-be1b-f581c79ca47d
8,ready Buah mengkudu atau pace 1kg,25000,1,kg,HERBAL JAKSEL,https://www.tokopedia.com/jaksels/ready-buah-mengkudu-atau-pace-1kg?src=topads
8,buah mengkudu 1kg,15000,1,kg,adi flora,https://www.tokopedia.com/adiflora/buah-mengkudu-1kg?extParam=ivf%3Dfalse%26src%3Dsearch
8,1Kg Buah Mengkudu Segar / Pace / Noni - Obat Herbal,14000,1,kg,HAFIKA QIANDRA MECCA,https://www.tokopedia.com/hafikamecca/1kg-buah-mengkudu-segar-pace-noni-obat-herbal?extParam=ivf%3Dfalse%26src%3Dsearch
8,1Kg Buah Mengkudu Segar / Pace / Noni - Obat Herbal,12100,1,kg,Herbal Nusantara Asl,https://www.tokopedia.com/herbal-nusantara-1/1kg-buah-mengkudu-segar-pace-noni-obat-herbal?extParam=ivf%3Dfalse%26src%3Dsearch
8,Buah mengkudu segar/cangkudu 500gram,12500,500,gram,Tumbuhan hias dan Herbal,https://www.tokopedia.com/tumbuhan-hias/buah-mengkudu-segar-cangkudu-500gram?extParam=ivf%3Dfalse%26src%3Dsearch
8,Buah Mengkudu matang 500gr,6000,500,gram,Sakura Herbal Alami,https://www.tokopedia.com/sakuraherbal12/buah-mengkudu-matang-500gr?extParam=ivf%3Dfalse%26src%3Dsearch
8,buah mengkudu segar 500 gram,7000,500,gram,toko herbal dan tanaman,https://www.tokopedia.com/tokoherbaldantanaman/buah-mengkudu-segar-500-gram?extParam=ivf%3Dfalse%26src%3Dsearch
8,Buah Mengkudu matang 500gr,6000,500,gram,pedesaanku,https://www.tokopedia.com/pedesaanku/buah-mengkudu-matang-500gr?extParam=ivf%3Dfalse%26src%3Dsearch
8,Buah Pace Mengkudu 500gram - Buah Herbal Pace Mengkudu - Buah Noni,10000,500,gram,fatir florist,https://www.tokopedia.com/fatirflorist/buah-pace-mengkudu-500gram-buah-herbal-pace-mengkudu-buah-noni?extParam=ivf%3Dfalse%26src%3Dsearch
10,tanaman purwaceng,5900,3,,herb.beauty,https://shopee.co.id/tanaman-purwaceng-i.102741154.3983470158?sp_atk=b13b8bb6-ebe2-45cc-9356-aa6a7290ab19
10,TANAMAN HERBAL PURWACENG / PURWOCENG /VALERIAN HUTAN,45000,1,ikat,bibit30,https://shopee.co.id/TANAMAN-HERBAL-PURWACENG-PURWOCENG-VALERIAN-HUTAN-i.80637412.3801060472?sp_atk=c3f6b7dc-53cd-4ea7-b36b-8bfc8edc4fe7
10,Tanaman Purwaceng,10000,3,ikat,sunny.clou,https://shopee.co.id/Tanaman-Purwaceng-i.94831887.9215264788?sp_atk=3524efd2-298c-4156-8d7f-a80d31bc49e9
10,Len Bibit Tanaman Herbal Purwaceng Atau Purwoceng,39000,1,ikat,wcarletocollect,https://shopee.co.id/Len-Bibit-Tanaman-Herbal-Purwaceng-Atau-Purwoceng-i.188611313.3611131885?sp_atk=f25b7330-3c54-4001-8e0d-89e399a68915
10,Ada Bibit Tanaman Herbal Purwaceng Go Shop,53000,1,ikat,budiyustore,https://shopee.co.id/Ada-Bibit-Tanaman-Herbal-Purwaceng-Go-Shop%E2%99%A8-i.163243575.2799133681?sp_atk=0508a7b5-b0ca-41dd-9580-bb249ca2dc15
10,BIBIT TANAMAN HERBAL PURWOCENG,30000,1,ikat,muria_tama92,https://shopee.co.id/BIBIT-TANAMAN-HERBAL-PURWOCENG-i.376946371.14816748062?sp_atk=339ef6cb-40a9-4cfe-be5b-7c8c7c200e6c
10,Bibit Tanaman Purwoceng - Purwaceng - Tanaman Kisaat Herbal,20000,1,ikat,safaflorist,https://shopee.co.id/Bibit-Tanaman-Purwoceng-Purwaceng-Tanaman-Kisaat-Herbal-i.382730542.17131780712?sp_atk=63766347-b8d4-4152-b9d6-fca3c01d4d23
10,bibit tanaman purwaceng,15000,1,ikat,zikrihamzah15,https://shopee.co.id/bibit-tanaman-purwaceng-i.81332116.12390370922?sp_atk=fce1157b-8c7f-44c0-bf5c-efe35a2603b0
10,BIBIT TANAMAN HERBAL PURWACENG,45000,1,ikat,halili30,https://shopee.co.id/BIBIT-TANAMAN-HERBAL-PURWACENG-i.28253632.2307363928?sp_atk=03676e0f-be30-4010-82ea-8bc6da1e5c61
10,BIBIT PURWACENG TANAMAN PURWACENG PURWOCENG PIMPINELLA ALPINA,10000,1,ikat,mongkrang_herbal,https://shopee.co.id/BIBIT-PURWACENG-TANAMAN-PURWACENG-PURWOCENG-PIMPINELLA-ALPINA-i.302050585.7658485053?sp_atk=f79f1a15-d4ec-425a-b696-887013bff1db
10,Bibit Tanaman Purwoceng/Purwaceng/Kisaat Herbal,25000,500,gram,SAFAFLORIST,https://www.tokopedia.com/safafloris/bibit-tanaman-purwoceng-purwaceng-kisaat-herbal?extParam=ivf%3Dfalse
10,BIBIT PURWACENG TANAMAN PURWACENG,30000,1375,gram,Gravenz,https://www.tokopedia.com/gravenz/bibit-purwaceng-tanaman-purwaceng-purwoceng-pimpinella-a-wettwa-5172gg?extParam=ivf%3Dfalse
10,TANAMAN HERBAL PURWACENG / PURWOCENG,70000,2,kg,Eynov,https://www.tokopedia.com/eynov/tanaman-herbal-purwaceng-purwoceng-valerian-hutan-disdge-9988bd?extParam=ivf%3Dfalse
10,Bibit tanaman herbal Purwaceng atau Purwoceng,60000,2.111,gram,Knudsen,https://www.tokopedia.com/knudsen/bibit-tanaman-herbal-purwaceng-atau-purwoceng-gurwpo-9292si?extParam=ivf%3Dfalse
10,Bibit Tanaman Herbal Purwoceng,56000,980,gram,menazoke,https://www.tokopedia.com/menazoke/bibit-tanaman-herbal-purwoceng-diwlwu-1532rn?extParam=ivf%3Dfalse
10,BIBIT TANAMAN HERBAL PURWOCENG,50000,980,gram,Cartwer,https://www.tokopedia.com/cartwer/bibit-tanaman-herbal-purwoceng-bodtte-3996nj?extParam=ivf%3Dfalse
10,tanaman Purwoceng,122200,500,gram,savitriraya,https://www.tokopedia.com/savitriraya/atau-bibit-herbal-tanaman-purwoceng-purwaceng?extParam=ivf%3Dfalse
10,ALPINA BIBIT PURWOCENG PURWACENG TANAMAN PIMPINELLA PURWACENG,49300,500,gram,mardhi respati12,https://www.tokopedia.com/mardhirespati1/alpina-bibit-purwoceng-purwaceng-tanaman-pimpinella-purwaceng?extParam=ivf%3Dfalse
10,Purwaceng/ Purwoceng/ Tanaman Herbal,85000,400,gram,Agro Herbal Store,https://www.tokopedia.com/agroherbals/purwaceng-purwoceng-tanaman-herbal?extParam=ivf%3Dfalse
10,bibit purwoceng hutan,40000,1,ikat,hendrikprastyo87,https://shopee.co.id/bibit-purwoceng-hutan-i.51745312.2355554723?sp_atk=b5e2b7f5-feba-4fa6-9bb9-973b08ff5346
10,BIBIT PURWACENG TANAMAN PURWACENG PURWOCENG PIMPINELLA ALPINA,25000,640,gram,Agunk Tralala,https://www.tokopedia.com/agunktralala/bibit-purwaceng-tanaman-purwaceng-purwoceng-pimpinella-alpina?extParam=ivf%3Dfalse%26src%3Dsearch
10,bibit purwaceng antanan gunung purwoceng,30000,500,gram,WAFI BIBIT STORE,https://www.tokopedia.com/wafibibitstore/bibit-purwaceng-antanan-gunung-purwoceng?extParam=ivf%3Dfalse%26src%3Dsearch
10,TANAMAN HERBAL PURWACENG / PURWOCENG /VALERIAN HUTAN,45000,1,ikat,bibit30,https://shopee.co.id/TANAMAN-HERBAL-PURWACENG-PURWOCENG-VALERIAN-HUTAN-i.80637412.3801060472?sp_atk=dc0362fe-a839-4fc7-914d-4cc63969a861
10,"Bibit Purwaceng Gunung, Antanan Gunung, Purwoceng, Pimpinella pruatjan",5000,1,ikat,mongkrang_herbal,https://shopee.co.id/Bibit-Purwaceng-Gunung-Antanan-Gunung-Purwoceng-Pimpinella-pruatjan-i.302050585.15768070107?sp_atk=25eefaad-88ad-4997-8b1d-fef765d1bbc1
10,Bibit Tanaman Herbal Valerian Purwaceng,41000,1,ikat,cawuk10store,https://shopee.co.id/Her0-Bibit-Tanaman-Herbal-Valerian-Purwaceng-i.214549799.4716296720?sp_atk=4d021ef5-00a0-4686-8908-5d0f77e5f935
4,100gr Jintan / Jintan Wangi / Cumin / Caraway / Rempah / JSR 100% PREMIUM QUALITY,9900,100,gram,capsahabatrempah,https://shopee.co.id/100gr-Jintan-Jintan-Wangi-Cumin-Caraway-Rempah-JSR-100-PREMIUM-QUALITY-i.61055615.2574287983?sp_atk=3d775e36-7bbd-45c8-a224-57f21e432f15
4,JINTAN PUTIH /JINTEN ASLI 1KG,50000,1,kg,halohojayalestari,https://shopee.co.id/JINTAN-PUTIH-JINTEN-ASLI-1KG-i.322202857.5691584733?sp_atk=01f8cc6d-7f9b-4a95-98f2-42e4c9151755
4,Jintan / jinten asli 50gr,3700,10,gram,sumbergizi.id,https://shopee.co.id/SS067-Jintan-jinten-asli-50gr-i.327594111.6662614359?sp_atk=d62cb596-3743-49cc-aecc-06b60e2cd1fb
4,Jinten 100 gr,8700,100,gram,shopee_segar_surabaya,https://shopee.co.id/Jinten-100-gr-i.457823043.4891193024?sp_atk=d62cb596-3743-49cc-aecc-06b60e2cd1fb
4,Jintan Putih Original 100gr - Jintan Masak,9000,100,gram,herbal_supplier,https://shopee.co.id/Jintan-Putih-Original-100gr-Jintan-Masak-i.163906141.9149489454?sp_atk=d62cb596-3743-49cc-aecc-06b60e2cd1fb
4,jintan 1 kg,55000,1,kg,alifarizki10,https://shopee.co.id/jintan-1-kg-i.3485289.5851389642?sp_atk=d62cb596-3743-49cc-aecc-06b60e2cd1fb
4,Jinten Putih Per Bungkus 10 Gr Pasar Lampung,2000,10,gram,pasarlampung,https://shopee.co.id/Jinten-Putih-Per-Bungkus-10-Gr-Pasar-Lampung-i.264543530.3894768867?sp_atk=3f86861c-d562-4f12-8410-279c5c7b157a
4,Jintan / jinten asli 50gr,3700,50,gram,sumbergizi.id,https://shopee.co.id/SS067-Jintan-jinten-asli-50gr-i.327594111.6662614359?sp_atk=ce6201ab-24cc-4d98-aa14-3d12388bad35
4,Jintan Bumbu / Jemuju (Caraway Seeds) 1 Kg,50000,1,kg,anugrah_rempah_herbal,https://shopee.co.id/Jintan-Bumbu-Jemuju-(Caraway-Seeds)-1-Kg-i.149534336.5793030054?sp_atk=6d1a775d-b640-4c40-b1c2-49f48fa3cef8
4,JINTEN PUTIH MASAK ALAMI ECERAN 100gram,7000,100,gram,makmurtehnik,https://shopee.co.id/JINTEN-PUTIH-MASAK-ALAMI-ECERAN-100gram-i.216761486.13958003599?sp_atk=cd58b8d4-ac5d-4418-9c2f-a3e12d48025b
